Bₕ,Bₚ,LAₕ,LAₚ
0.053,0.021,4.579488068502182e-17,-1.8145141403499217e-17
0.053,0.023,4.2797823114864214e-17,-1.8572640219658055e-17
0.053,0.025,3.979911814092288e-17,-1.8773168934397584e-17
0.053,0.027,3.679876718052254e-17,-1.8746541771209598e-17
0.053,0.029,3.379677164936255e-17,-1.849257316663234e-17
0.053,0.031,3.079313296151922e-17,-1.8011077769945206e-17
0.053,0.033,2.778785252944818e-17,-1.7301870442863962e-17
0.053,0.035,2.4780931763986625e-17,-1.6364766259236453e-17
0.053,0.037,2.1772372074355676e-17,-1.5199580504738868e-17
0.053,0.039,1.8762174868162704e-17,-1.3806128676572556e-17
0.053,0.041,1.57503415514036e-17,-1.2184226483161276e-17
0.053,0.043,1.2736873528465114e-17,-1.0333689843849054e-17
0.053,0.045,9.721772202127144e-18,-8.25433488859852e-18
0.053,0.047,6.705038973565067e-18,-5.945977957689777e-18
0.053,0.049,3.686675242351966e-18,-3.408435601419742e-18
0.053,0.051,6.666824064609286e-19,-6.415245798020256e-19
0.053,0.053,-2.3549381377325722e-18,2.3549381377325722e-18
0.053,0.055,-5.3781849954485014e-18,5.5811353726352375e-18
0.053,0.057,-8.403056773499977e-18,9.037249737537712e-18
0.053,0.059,-1.142955208029089e-17,1.2723463636550234e-17
0.053,0.061,-1.4457669525813777e-17,1.6639959265559252e-17
0.053,0.063,-1.7487407721647494e-17,2.078691861252438e-17
0.053,0.065,-2.0518765280954894e-17,2.516452345777487e-17
0.053,0.067,-2.3551740818480684e-17,2.977295537430577e-17
0.053,0.069,-2.658633295054902e-17,3.461239572807326e-17
0.053,0.071,-2.9622540295061447e-17,3.968302567828986e-17
0.053,0.073,-3.266036147149454e-17,4.498502617771889e-17
0.053,0.075,-3.5699795100897565e-17,5.051857797296825e-17
0.053,0.077,-3.874083980589046e-17,5.628386160478426e-17
0.053,0.079,-4.178349421066149e-17,6.228105740834449e-17
0.053,0.081,-4.4827756940964915e-17,6.851034551355015e-17
0.053,0.083,-4.787362662411892e-17,7.497190584531832e-17
0.053,0.085,-5.0921101889003356e-17,8.166591812387331e-17
0.053,0.087,-5.397018136605738e-17,8.859256186503758e-17
0.053,0.089,-5.702086368727756e-17,9.575201638052269e-17
0.053,0.091,-6.007314748621523e-17,1.031444607782186e-16
0.053,0.093,-6.312703139797466e-17,1.1077007396248384e-16
0.053,0.095,-6.618251405921069e-17,1.1862903463443426e-16
0.053,0.097,-6.923959410812639e-17,1.2672152129223134e-16
0.053,0.099,-7.229827018447117e-17,1.3504771223137066e-16
0.055,0.001,8.169928424569717e-17,-1.4854415317399485e-18
0.055,0.003,7.859800454752956e-17,-4.287163884410703e-18
0.055,0.005,7.549499734226431e-17,-6.863181576569482e-18
0.055,0.007,7.239026412084544e-17,-9.213306342653056e-18
0.055,0.009,6.92838063725017e-17,-1.1337350133682095e-17
0.055,0.011,6.617562558474918e-17,-1.3235125116949836e-17
0.055,0.013,6.306572324339358e-17,-1.4906443675711207e-17
0.055,0.015,5.995410083253284e-17,-1.635111840887259e-17
0.055,0.017,5.684075983455956e-17,-1.7568962130682047e-17
0.055,0.019,5.372570173016335e-17,-1.8559787870420067e-17
0.055,0.021,5.06089279983334e-17,-1.9323408872090934e-17
0.055,0.023,4.749044011636082e-17,-1.9859638594114526e-17
0.055,0.025,4.4370239559841155e-17,-2.0168290709018706e-17
0.055,0.027,4.124832780267678e-17,-2.0249179103132237e-17
0.055,0.029,3.812470631707927e-17,-2.0102117876278163e-17
0.055,0.031,3.4999376573572e-17,-1.9726921341467854e-17
0.055,0.033,3.187234004099235e-17,-1.9123404024595406e-17
0.055,0.035,2.8743598186494233e-17,-1.8291380664132695e-17
0.055,0.037,2.561315247555055e-17,-1.7230666210824913e-17
0.055,0.039,2.2481004371955467e-17,-1.5941075827386604e-17
0.055,0.041,1.9347155337826937e-17,-1.4422424888198263e-17
0.055,0.043,1.6211606833609023e-17,-1.2674528979003417e-17
0.055,0.045,1.3074360318074325e-17,-1.0697203896606266e-17
0.055,0.047,9.93541724832641e-18,-8.49026564856984e-18
0.055,0.049,6.794779079802109e-18,-6.0535304529146066e-18
0.055,0.051,3.652447266273928e-18,-3.386814737817642e-18
0.055,0.053,5.084232598525036e-19,-4.899351413124126e-19
0.055,0.055,-2.6372914890111122e-18,2.6372914890111122e-18
0.055,0.057,-5.784695531523083e-18,5.995048096305741e-18
0.055,0.059,-8.933787420544318e-18,9.583517414765722e-18
0.055,0.061,-1.208456571058824e-17,1.3402881969925138e-17
0.055,0.063,-1.5237028957818384e-17,1.7453324078955603e-17
0.055,0.065,-1.8391175720045976e-17,2.1735025850963427e-17
0.055,0.067,-2.1547004556727696e-17,2.6248169187286466e-17
0.055,0.069,-2.4704514028963172e-17,3.099293578179016e-17
0.055,0.071,-2.786370269949285e-17,3.5969507121163495e-17
0.055,0.073,-3.102456913269555e-17,4.1178064485214094e-17
0.055,0.075,-3.4187111894586014e-17,4.6618788947162745e-17
0.055,0.077,-3.7351329552812755e-17,5.2291861373937856e-17
0.055,0.079,-4.051722067665574e-17,5.819746242646916e-17
0.055,0.081,-4.368478383702387e-17,6.43357725599806e-17
0.055,0.083,-4.685401760645282e-17,7.070697202428334e-17
0.055,0.085,-5.0024920559102743e-17,7.731124086406789e-17
0.055,0.087,-5.3197491270755826e-17,8.414875891919558e-17
0.055,0.089,-5.63717283188142e-17,9.121970582499024e-17
0.055,0.091,-5.954763028229732e-17,9.85242610125283e-17
0.055,0.093,-6.272519574184004e-17,1.0606260370892951e-16
0.055,0.095,-6.590442327968999e-17,1.1383491293764634e-16
0.055,0.097,-6.908531147970546e-17,1.2184136751875327e-16
0.055,0.099,-7.226785892735307e-17,1.3008214606923552e-16
0.057,0.001,8.796658961646043e-17,-1.5432735020431655e-18
0.057,0.003,8.474389460113467e-17,-4.460204979007087e-18
0.057,0.005,8.151940599732123e-17,-7.150825087484319e-18
0.057,0.007,7.829312535344196e-17,-9.614945218843748e-18
0.057,0.009,7.506505421613664e-17,-1.1852376981495256e-17
0.057,0.011,7.183519413026592e-17,-1.386293220057763e-17
0.057,0.013,6.860354663891363e-17,-1.5646422917646967e-17
0.057,0.015,6.537011328338948e-17,-1.7202661390365653e-17
0.057,0.017,6.213489560323156e-17,-1.853146009219187e-17
0.057,0.019,5.889789513620887e-17,-1.963263171206962e-17
0.057,0.021,5.565911341832385e-17,-2.0505989154119314e-17
0.057,0.023,5.241855198381502e-17,-2.1151345537328868e-17
0.057,0.025,4.917621236515934e-17,-2.1568514195245326e-17
0.057,0.027,4.5932096093074914e-17,-2.1757308675667063e-17
0.057,0.029,4.2686204696523326e-17,-2.171754274033643e-17
0.057,0.031,3.9438539702712354e-17,-2.1449030364633036e-17
0.057,0.033,3.618910263709837e-17,-2.0951585737267478e-17
0.057,0.035,3.293789502338882e-17,-2.0225023259975593e-17
0.057,0.037,2.9684918383544846e-17,-1.926915754721332e-17
0.057,0.039,2.64301742377837e-17,-1.8083803425852002e-17
0.057,0.041,2.317366410458122e-17,-1.6668775934874212e-17
0.057,0.043,1.9915389500674432e-17,-1.5023890325070185e-17
0.057,0.045,1.6655351941063915e-17,-1.314896205873467e-17
0.057,0.047,1.3393552939016392e-17,-1.1043806809364394e-17
0.057,0.049,1.0129994006067145e-17,-8.708240461355967e-18
0.057,0.051,6.86467665202245e-18,-6.142079109704296e-18
0.057,0.053,3.597602384962184e-18,-3.34513905970168e-18
0.057,0.055,3.2877271124217447e-19,-3.172368266371859e-19
0.057,0.057,-2.941810864503328e-18,2.941810864503328e-18
0.057,0.059,-6.214146839359089e-18,6.4321870793366e-18
0.057,0.061,-9.488233712126568e-18,1.0154074674381063e-17
0.057,0.063,-1.2764069983321433e-17,1.4107656297355267e-17
0.057,0.065,-1.6041654155171027e-17,1.829311438747573e-17
0.057,0.067,-1.9320984731612054e-17,2.271063117575452e-17
0.057,0.069,-2.2602060218287974e-17,2.736038868529597e-17
0.057,0.071,-2.5884879122546796e-17,3.2242568731593374e-17
0.057,0.073,-2.916943995343853e-17,3.735735292282478e-17
0.057,0.075,-3.24557412217126e-17,4.2704922660148154e-17
0.057,0.077,-3.574378143981575e-17,4.828545913799671e-17
0.057,0.079,-3.9033559121889415e-17,5.409914334437305e-17
0.057,0.081,-4.232507278376729e-17,6.014615606114299e-17
0.057,0.083,-4.561832094297303e-17,6.642667786432914e-17
0.057,0.085,-4.891330211871782e-17,7.294088912440377e-17
0.057,0.087,-5.221001483189787e-17,7.968897000658094e-17
0.057,0.089,-5.5508457605092255e-17,8.667110047110895e-17
0.057,0.091,-5.880862896256016e-17,9.388746027356096e-17
0.057,0.093,-6.211052743023895e-17,1.013382289651267e-16
0.057,0.095,-6.541415153574135e-17,1.0902358589290224e-16
0.057,0.097,-6.871949980835321e-17,1.1694371020018004e-16
0.057,0.099,-7.202657077903138e-17,1.250987808267387e-16
0.059,0.001,9.447780161461289e-17,-1.6013186714341169e-18
0.059,0.003,9.11330463023395e-17,-4.6338837102884496e-18
0.059,0.005,8.778643107748042e-17,-7.439528057413595e-18
0.059,0.007,8.443795754617773e-17,-1.0018062759716002e-17
0.059,0.009,8.108762731272479e-17,-1.2369299081602086e-17
0.059,0.011,7.773544197956879e-17,-1.4493048504665367e-17
0.059,0.013,7.438140314731344e-17,-1.638912272737415e-17
0.059,0.015,7.102551241472162e-17,-1.8057333664759734e-17
0.059,0.017,6.766777137871804e-17,-1.94974934481052e-17
0.059,0.019,6.430818163439183e-17,-2.070941442463466e-17
0.059,0.021,6.094674477499922e-17,-2.1692909157203116e-17
0.059,0.023,5.758346239196617e-17,-2.2447790423986815e-17
0.059,0.025,5.4218336074891054e-17,-2.2973871218174177e-17
0.059,0.027,5.08513674115471e-17,-2.3270964747657148e-17
0.059,0.029,4.7482557987885176e-17,-2.3338884434723224e-17
0.059,0.031,4.411190938803637e-17,-2.3177443915747925e-17
0.059,0.033,4.073942319431462e-17,-2.278645704088784e-17
0.059,0.035,3.7365100987219214e-17,-2.2165737873774116e-17
0.059,0.037,3.39889443454375e-17,-2.1315100691206567e-17
0.059,0.039,3.0610954845847415e-17,-2.0234359982848292e-17
0.059,0.041,2.7231134063520142e-17,-1.8923330450920778e-17
0.059,0.043,2.384948357172262e-17,-1.7381827009899537e-17
0.059,0.045,2.0466004941920182e-17,-1.5609664786210308e-17
0.059,0.047,1.7080699743779132e-17,-1.360665911792575e-17
0.059,0.049,1.3693569545169298e-17,-1.1372625554462638e-17
0.059,0.051,1.0304615912166547e-17,-8.907379856279558e-18
0.059,0.053,6.913840409055507e-18,-6.2107379945752866e-18
0.059,0.055,3.521244598331981e-18,-3.28251615098744e-18
0.059,0.057,1.268300407055131e-19,-1.2253071729176693e-19
0.059,0.059,-3.2694017048979235e-18,3.2694017048979235e-18
0.059,0.061,-6.667449081333551e-18,6.893464304429604e-18
0.059,0.063,-1.0067310533235187e-17,1.0749840060912149e-17
0.059,0.065,-1.3468984507012613e-17,1.4838711745013896e-17
0.059,0.067,-1.687246945084919e-17,1.9160261918760948e-17
0.059,0.069,-2.0277763814699163e-17,2.3714672935834616e-17
0.059,0.071,-2.3684866050285298e-17,2.8502126941868744e-17
0.059,0.073,-2.709377461109634e-17,3.352280587474632e-17
0.059,0.075,-3.0504487952384294e-17,3.8776891464895285e-17
0.059,0.077,-3.3917004531162154e-17,4.4264565235584504e-17
0.059,0.079,-3.733132280620137e-17,4.9986008503218785e-17
0.059,0.081,-4.0747441238029136e-17,5.594140237763322e-17
0.059,0.083,-4.4165358288926093e-17,6.213092776238757e-17
0.059,0.085,-4.7585072422923834e-17,6.855476535505977e-17
0.059,0.087,-5.100658210580221e-17,7.521309564753884e-17
0.059,0.089,-5.442988580508718e-17,8.210609892631795e-17
0.059,0.091,-5.78549819900479e-17,8.923395527278576e-17
0.059,0.093,-6.128186913169472e-17,9.65968445635188e-17
0.059,0.095,-6.471054570277631e-17,1.0419494647057202e-16
0.059,0.097,-6.81410101777773e-17,1.1202844046176947e-16
0.059,0.099,-7.157326103291603e-17,1.200975058009947e-16
0.061,0.001,1.0123428080999459e-16,-1.6595783739343377e-18
0.061,0.003,9.776681604511583e-17,-4.808204067792582e-18
0.061,0.005,9.42974247993587e-17,-7.729297114701534e-18
0.061,0.007,9.082610873683007e-17,-1.0422668215701811e-17
0.061,0.009,8.735286951972048e-17,-1.2888128289794824e-17
0.061,0.011,8.387770880830731e-17,-1.5125488473629186e-17
0.061,0.013,8.040062826095731e-17,-1.7134560121187622e-17
0.061,0.015,7.692162953412948e-17,-1.8915154803474464e-17
0.061,0.017,7.344071428237772e-17,-2.046708430820363e-17
0.061,0.019,6.995788415835353e-17,-2.1790160639487166e-17
0.061,0.021,6.647314081280894e-17,-2.2884196017524387e-17
0.061,0.023,6.298648589459894e-17,-2.3749002878291405e-17
0.061,0.025,5.949792105068455e-17,-2.4384393873231375e-17
0.061,0.027,5.60074479261353e-17,-2.4790181868945135e-17
0.061,0.029,5.251506816413192e-17,-2.4966179946882392e-17
0.061,0.031,4.9020783405969255e-17,-2.4912201403033557e-17
0.061,0.033,4.552459529105878e-17,-2.4628059747621965e-17
0.061,0.035,4.2026505456931393e-17,-2.4113568704796705e-17
0.061,0.037,3.85265155392401e-17,-2.3368542212325963e-17
0.061,0.039,3.5024627171762705e-17,-2.239279442129091e-17
0.061,0.041,3.152084198640442e-17,-2.118613969578002e-17
0.061,0.043,2.8015161613200706e-17,-1.9748392612584102e-17
0.061,0.045,2.4507587680319767e-17,-1.8079367960891632e-17
0.061,0.047,2.0998121814065424e-17,-1.6178880741984833e-17
0.061,0.049,1.748676563887958e-17,-1.4046746168936057e-17
0.061,0.051,1.3973520777344987e-17,-1.1682779666304825e-17
0.061,0.053,1.0458388850187951e-17,-9.086796869835433e-18
0.061,0.055,6.941371476280894e-18,-6.258613626154905e-18
0.061,0.057,3.42247027264501e-18,-3.198045992471567e-18
0.061,0.059,-9.831314554697757e-20,9.50897637257652e-20
0.061,0.061,-3.620977164968323e-18,3.620977164968323e-18
0.061,0.063,-7.145520174135574e-18,7.379799524107231e-18
0.061,0.065,-1.0671940563405853e-17,1.1371739944612794e-17
0.061,0.067,-1.4200236724974367e-17,1.5596981320873484e-17
0.061,0.069,-1.7730407052871606e-17,2.0055706338494114e-17
0.061,0.071,-2.1262449942960964e-17,2.4748097474593905e-17
0.061,0.073,-2.479636379293599e-17,2.967433699810372e-17
0.061,0.075,-2.833214700231765e-17,3.483460697006268e-17
0.061,0.077,-3.1869797972451995e-17,4.022908924391481e-17
0.061,0.079,-3.54093151065074e-17,4.585796546580467e-17
0.061,0.081,-3.8950696809471926e-17,5.172141707487256e-17
0.061,0.083,-4.249394148815083e-17,5.781962530354949e-17
0.061,0.085,-4.603904755116399e-17,6.415277117785146e-17
0.061,0.087,-4.9586013408943135e-17,7.0721035517673e-17
0.061,0.089,-5.313483747372963e-17,7.752459893708093e-17
0.061,0.091,-5.668551815957143e-17,8.456364184460656e-17
0.061,0.093,-6.023805388232098e-17,9.183834444353855e-17
0.061,0.095,-6.379244305963229e-17,9.934888673221422e-17
0.061,0.097,-6.734868411095851e-17,1.0709544850431108e-16
0.061,0.099,-7.090677545754942e-17,1.150782093491376e-16
0.063,0.001,1.0823739916011236e-16,-1.7180539549224185e-18
0.063,0.003,1.046465715754516e-16,-4.983170075021505e-18
0.063,0.005,1.0105375069592656e-16,-8.020138944121155e-18
0.063,0.007,9.745893824385424e-17,-1.0828770915983805e-17
0.063,0.009,9.386213593956797e-17,-1.3408876562795423e-17
0.063,0.011,9.026334550142029e-17,-1.576026667485116e-17
0.063,0.013,8.66625686457857e-17,-1.7882752260241494e-17
0.063,0.015,8.305980708706367e-17,-1.977614454453897e-17
0.063,0.017,7.94550625376814e-17,-2.144025497048546e-17
0.063,0.019,7.584833670809661e-17,-2.287489519767993e-17
0.063,0.021,7.223963130680036e-17,-2.407987710226679e-17
0.063,0.023,6.862894804032002e-17,-2.505501277662477e-17
0.063,0.025,6.501628861322202e-17,-2.5800114529056356e-17
0.063,0.027,6.140165472811452e-17,-2.6314994883477655e-17
0.063,0.029,5.778504808565045e-17,-2.6599466579108937e-17
0.063,0.031,5.4166470384530114e-17,-2.6653342570165614e-17
0.063,0.033,5.054592332150423e-17,-2.647643602554984e-17
0.063,0.035,4.692340859137647e-17,-2.6068560328542483e-17
0.063,0.037,4.32989278870064e-17,-2.5429529076495822e-17
0.063,0.039,3.9672482899312247e-17,-2.455915608052663e-17
0.063,0.041,3.6044075317273634e-17,-2.3457255365209826e-17
0.063,0.043,3.241370682793441e-17,-2.212364116827269e-17
0.063,0.045,2.878137911640539e-17,-2.0558127940289562e-17
0.063,0.047,2.5147093865867195e-17,-1.8760530344377113e-17
0.063,0.049,2.1510852757572886e-17,-1.6730663255890024e-17
0.063,0.051,1.787265747085079e-17,-1.4468341762117305e-17
0.063,0.053,1.4232509683107318e-17,-1.1973381161979173e-17
0.063,0.055,1.0590411069829617e-17,-9.245596965724269e-18
0.063,0.057,6.946363304588312e-18,-6.28480489462752e-18
0.063,0.059,3.3003680590403704e-18,-3.0908208806886006e-18
0.063,0.061,-3.475729970683194e-19,3.3653893366932516e-19
0.063,0.063,-3.99745819590017e-18,3.99745819590017e-18
0.063,0.065,-7.649285871523075e-18,7.892120343634919e-18
0.063,0.067,-1.1303054359907843e-17,1.2020708604981357e-17
0.063,0.069,-1.495876199892529e-17,1.6383405998822935e-17
0.063,0.071,-1.8616407128343728e-17,2.0980395335117533e-17
0.063,0.073,-2.2275988089826242e-17,2.5811859215195484e-17
0.063,0.075,-2.5937503226927718e-17,3.087798003205681e-17
0.063,0.077,-2.960095088509248e-17,3.617893997066858e-17
0.063,0.079,-3.3266329411651486e-17,4.171492100826139e-17
0.063,0.081,-3.69336371558195e-17,4.7486104914625073e-17
0.063,0.083,-4.060287246869258e-17,5.349267325240451e-17
0.063,0.085,-4.427403370324538e-17,5.973480737739457e-17
0.063,0.087,-4.794711921432834e-17,6.621268843883436e-17
0.063,0.089,-5.162212735866528e-17,7.292649737970174e-17
0.063,0.091,-5.529905649485034e-17,7.987641493700605e-17
0.063,0.093,-5.897790498334576e-17,8.706262164208184e-17
0.063,0.095,-6.265867118647893e-17,9.448529782088094e-17
0.063,0.097,-6.634135346843974e-17,1.0214462359426437e-16
0.063,0.099,-7.002595019527811e-17,1.1004077887829418e-16
0.065,0.001,1.1548854013160233e-16,-1.7767467712554205e-18
0.065,0.003,1.1177369211243297e-16,-5.158785789804599e-18
0.065,0.005,1.0805678373720823e-16,-8.312060287477556e-18
0.065,0.007,1.0433781678670259e-16,-1.1236380269337202e-17
0.065,0.009,1.0061679303963895e-16,-1.393155595933462e-17
0.065,0.011,9.689371427269154e-17,-1.6397397799993953e-17
0.065,0.013,9.316858226048895e-17,-1.8633716452097788e-17
0.065,0.015,8.944139877561698e-17,-2.0640322794373146e-17
0.065,0.017,8.571216558862169e-17,-2.2417027923177978e-17
0.065,0.019,8.198088446801219e-17,-2.3963643152188177e-17
0.065,0.021,7.824755718026381e-17,-2.5279980012085234e-17
0.065,0.023,7.451218548982069e-17,-2.6365850250244243e-17
0.065,0.025,7.077477115909896e-17,-2.7221065830422678e-17
0.065,0.027,6.703531594848955e-17,-2.784543893244951e-17
0.065,0.029,6.329382161636112e-17,-2.823878195191496e-17
0.065,0.031,5.955028991906297e-17,-2.8400907499860797e-17
0.065,0.033,5.580472261092787e-17,-2.8331628402471074e-17
0.065,0.035,5.205712144427509e-17,-2.803075770076351e-17
0.065,0.037,4.830748816941317e-17,-2.7498108650281343e-17
0.065,0.039,4.45558245346428e-17,-2.673349472078568e-17
0.065,0.041,4.080213228625978e-17,-2.5736729595948477e-17
0.065,0.043,3.7046413168557865e-17,-2.450762717304597e-17
0.065,0.045,3.328866892383157e-17,-2.3046001562652622e-17
0.065,0.047,2.952890129237914e-17,-2.1351667088335685e-17
0.065,0.049,2.5767112012505315e-17,-1.942443828635016e-17
0.065,0.051,2.2003302820524204e-17,-1.7264129905334372e-17
0.065,0.053,1.8237475450762193e-17,-1.4870556906006095e-17
0.065,0.055,1.4469631635560734e-17,-1.2243534460859081e-17
0.065,0.057,1.0699773105279147e-17,-9.382877953860175e-18
0.065,0.059,6.9279015882975986e-18,-6.28840298014705e-18
0.065,0.061,3.154018811019754e-18,-2.9599253457262305e-18
0.065,0.063,-6.218735021243288e-19,6.027389328281956e-19
0.065,0.065,-4.399773628675302e-18,4.399773628675302e-18
0.065,0.067,-8.179679848141848e-18,8.43136230500775e-18
0.065,0.069,-1.1961590441997691e-17,1.2697688315351396e-17
0.065,0.071,-1.5745503693679035e-17,1.7198934803864788e-17
0.065,0.073,-1.953141788858163e-17,2.193528470563783e-17
0.065,0.075,-2.3319331314057825e-17,2.6906920746989798e-17
0.065,0.077,-2.7109242259414063e-17,3.2114025445767427e-17
0.065,0.079,-3.090114901590799e-17,3.755678111164202e-17
0.065,0.081,-3.469504987674555e-17,4.323536984640599e-17
0.065,0.083,-3.8490943137078287e-17,4.91499735442692e-17
0.065,0.085,-4.228882709400074e-17,5.530077389215482e-17
0.065,0.087,-4.6088700046547354e-17,6.168795236999414e-17
0.065,0.089,-4.989056029569005e-17,6.831169025102176e-17
0.065,0.091,-5.3694406144335187e-17,7.517216860206925e-17
0.065,0.093,-5.750023589732103e-17,8.226956828385931e-17
0.065,0.095,-6.130804786141485e-17,8.960406995129861e-17
0.065,0.097,-6.511784034531018e-17,9.717585405377059e-17
0.065,0.099,-6.89296116596242e-17,1.0498510083542762e-16
0.067,0.001,1.2298909882325465e-16,-1.8356581913918604e-18
0.067,0.003,1.191495684708825e-16,-5.33505530466638e-18
0.067,0.005,1.1530791045253405e-16,-8.605067944218959e-18
0.067,0.007,1.1146412660769016e-16,-1.1645505764982555e-17
0.067,0.009,1.076182187737116e-16,-1.445617864124484e-17
0.067,0.011,1.0377018878584251e-16,-1.703689666633235e-17
0.067,0.013,9.992003847721315e-17,-1.9387470152295088e-17
0.067,0.015,9.606776967884322e-17,-2.1507709629591764e-17
0.067,0.017,9.22133842196447e-17,-2.339742584677552e-17
0.067,0.019,8.835688392642496e-17,-2.5056429770180212e-17
0.067,0.021,8.449827062388988e-17,-2.6484532583607277e-17
0.067,0.023,8.063754613464662e-17,-2.7681545688013016e-17
0.067,0.025,7.677471227920688e-17,-2.8647280701196596e-17
0.067,0.027,7.290977087598982e-17,-2.938154945748843e-17
0.067,0.029,6.904272374132497e-17,-2.988416400743917e-17
0.067,0.031,6.517357268945544e-17,-3.015493661750923e-17
0.067,0.033,6.130231953254078e-17,-3.019367976975889e-17
0.067,0.035,5.74289660806599e-17,-3.0000206161538753e-17
0.067,0.037,5.355351414181425e-17,-2.9574328705181e-17
0.067,0.039,4.9675965521930626e-17,-2.891586052769096e-17
0.067,0.041,4.579632202486425e-17,-2.8024614970439316e-17
0.067,0.043,4.1914585452401683e-17,-2.690040558885481e-17
0.067,0.045,3.80307576042638e-17,-2.554304615211747e-17
0.067,0.047,3.4144840278108804e-17,-2.3952350642852442e-17
0.067,0.049,3.025683526953511e-17,-2.2128133256824184e-17
0.067,0.051,2.6366744372084276e-17,-2.007020840263131e-17
0.067,0.053,2.2474569377244055e-17,-1.7778390701402013e-17
0.067,0.055,1.8580312074451253e-17,-1.5252494986489835e-17
0.067,0.057,1.4683974251094633e-17,-1.2492336303170059e-17
0.067,0.059,1.0785557692517981e-17,-9.497729908336729e-18
0.067,0.061,6.885064182022872e-18,-6.268491270199927e-18
0.067,0.063,2.9824955008716328e-18,-2.804436067983774e-18
0.067,0.065,-9.221465717096456e-19,8.946198083750293e-19
0.067,0.067,-4.8288602585283455e-18,4.8288602585283455e-18
0.067,0.069,-8.737643784422231e-18,8.998468972016925e-18
0.067,0.071,-1.2648495376256784e-17,1.3403629428570619e-17
0.067,0.073,-1.6561413262922225e-17,1.8044524898407795e-17
0.067,0.075,-2.0476395675330396e-17,2.292133844253402e-17
0.067,0.077,-2.4393440846412235e-17,2.803425291304093e-17
0.067,0.079,-2.831254701111472e-17,3.3383450953403923e-17
0.067,0.081,-3.223371240639794e-17,3.8969114998779596e-17
0.067,0.083,-3.6156935271232297e-17,4.4791427276302693e-17
0.067,0.085,-4.0082213846595714e-17,5.085056980538262e-17
0.067,0.087,-4.4009546375470546e-17,5.714672439799905e-17
0.067,0.089,-4.79389311028411e-17,6.368007265899787e-17
0.067,0.091,-5.187036627569034e-17,7.045079598638537e-17
0.067,0.093,-5.580385014299744e-17,7.745907557162332e-17
0.067,0.095,-5.973938095573469e-17,8.470509239992232e-17
0.067,0.097,-6.367695696686465e-17,9.218902725053539e-17
0.067,0.099,-6.761657643133754e-17,9.991106069705099e-17
0.069,0.001,1.30740482090623e-16,-1.894789595516275e-18
0.069,0.003,1.2677560318557738e-16,-5.511982747199017e-18
0.069,0.005,1.2280852905436755e-16,-8.89916877205562e-18
0.069,0.007,1.188392615954305e-16,-1.205615697344947e-17
0.069,0.009,1.1486780270501512e-16,-1.4982756874567185e-17
0.069,0.011,1.1089415427718488e-16,-1.7678778218101934e-17
0.069,0.013,1.0691831820382115e-16,-2.0144030965937315e-17
0.069,0.015,1.029402963746264e-16,-2.2378325298831825e-17
0.069,0.017,9.89600906771273e-17,-2.4381471616103827e-17
0.069,0.019,9.497770299667773e-17,-2.6153280535317055e-17
0.069,0.021,9.099313521646203e-17,-2.7693562891966707e-17
0.069,0.023,8.700638921749818e-17,-2.900212973916606e-17
0.069,0.025,8.301746687864076e-17,-3.0078792347333606e-17
0.069,0.027,7.90263700765841e-17,-3.092336220388073e-17
0.069,0.029,7.503310068586542e-17,-3.153565101289996e-17
0.069,0.031,7.103766057886796e-17,-3.191547069485372e-17
0.069,0.033,6.704005162582406e-17,-3.206263338626368e-17
0.069,0.035,6.304027569481812e-17,-3.19769514394005e-17
0.069,0.037,5.903833465178983e-17,-3.165823742197425e-17
0.069,0.039,5.5034230360537235e-17,-3.1106304116825395e-17
0.069,0.041,5.1027964682719703e-17,-3.032096452161605e-17
0.069,0.043,4.7019539477861096e-17,-2.930203184852213e-17
0.069,0.045,4.3008956603352806e-17,-2.804931952392574e-17
0.069,0.047,3.8996217914456773e-17,-2.6562641188108235e-17
0.069,0.049,3.49813252643086e-17,-2.4841810694943783e-17
0.069,0.051,3.096428050392048e-17,-2.2886642111593392e-17
0.069,0.053,2.6945085482184418e-17,-2.0696949718199622e-17
0.069,0.055,2.2923742045875114e-17,-1.8272548007581613e-17
0.069,0.057,1.8900252039653015e-17,-1.561325168493075e-17
0.069,0.059,1.4874617306067454e-17,-1.2718875667506952e-17
0.069,0.061,1.0846839685559521e-17,-9.589235084335227e-18
0.069,0.063,6.816921016465107e-18,-6.224145275902924e-18
0.069,0.065,2.784863135018033e-18,-2.623421793857567e-18
0.069,0.067,-1.2493321246471146e-18,1.2131195992950242e-18
0.069,0.069,-5.2856629304917846e-18,5.2856629304917846e-18
0.069,0.071,-9.324127452570702e-18,9.59439201641333e-18
0.069,0.073,-1.3364723863028807e-17,1.41394904637841e-17
0.069,0.075,-1.7407450336098033e-17,1.8921141669671773e-17
0.069,0.077,-2.145230504809467e-17,2.3939528821786804e-17
0.069,0.079,-2.549928617741627e-17,2.919483489878095e-17
0.069,0.081,-2.954839190453854e-17,3.468724267054524e-17
0.069,0.083,-3.359962041201253e-17,4.041693469850782e-17
0.069,0.085,-3.765296988446171e-17,4.6384093335931093e-17
0.069,0.087,-4.170843850857882e-17,5.2588900728208073e-17
0.069,0.089,-4.576602447312322e-17,5.903153881315893e-17
0.069,0.091,-4.982572596891756e-17,6.571218932132605e-17
0.069,0.093,-5.388754118884527e-17,7.26310337762697e-17
0.069,0.095,-5.795146832784732e-17,7.978825349486223e-17
